TaxID	Taxon	Rank
TaxID_1262537	Lactococcus phage P680	species
TaxID_2500546	Nocardioides sp. HY056	species
TaxID_164546	Cupriavidus taiwanensis	species
TaxID_1156431	Streptococcus sp. I-G2	species
TaxID_28229	Colwellia psychrerythraea	species
TaxID_1263550	Edwardsiella piscicida	species
TaxID_253239	Ethanoligenens harbinense	species
TaxID_50052	Mycoplasma crocodyli	species
TaxID_45668	Halobacillus litoralis	species
TaxID_278153	Mesorhizobium sp. WSM1497	species
TaxID_46257	Pseudomonas avellanae	species
TaxID_246787	Bacteroides cellulosilyticus	species
TaxID_2079535	Corynebacterium sp. 2184	species
TaxID_28118	Odoribacter splanchnicus	species
TaxID_1863	Dermatophilus congolensis	species
TaxID_1325090	Bradyrhizobium guangdongense	species
TaxID_475088	Methanosphaerula palustris	species
TaxID_1980957	Klebsiella virus KpV71	species
TaxID_56	Sorangium cellulosum	species
TaxID_472175	Nitratireductor basaltis	species
TaxID_767892	Candidatus Puniceispirillum marinum	species
TaxID_450	Legionella longbeachae	species
TaxID_1985290	Escherichia virus SUSP1	species
TaxID_295596	Candidatus Hepatoplasma crinochetorum	species
TaxID_1873524	Halodesulfurarchaeum formicicum	species
TaxID_2054227	Sphingopyxis sp. WS5A3p	species
TaxID_346	Xanthomonas citri	species
TaxID_1921004	Escherichia virus ADB2	species
TaxID_1736674	Algibacter alginicilyticus	species
TaxID_1225789	Enterobacteria phage SfI	species
TaxID_821	Bacteroides vulgatus	species
TaxID_1045808	Rhodococcus sp. YL-1	species
TaxID_78535	Streptococcus viridans	species
TaxID_13373	Burkholderia mallei	species
TaxID_290053	Bacteroides helcogenes	species
TaxID_1920780	Klebsiella virus F19	species
TaxID_2079792	Mycetocola sp. 449	species
TaxID_656519	Halanaerobium hydrogeniformans	species
TaxID_1434103	Methanosarcina sp. WWM596	species
TaxID_1922226	Anderseniella sp. Alg231-50	species
TaxID_53336	Tatumella citrea	species
TaxID_40216	Acinetobacter radioresistens	species
TaxID_1896196	Porphyrobacter sp. LM 6	species
TaxID_219745	Mesoplasma tabanidae	species
TaxID_1432056	Mannheimia sp. USDA-ARS-USMARC-1261	species
TaxID_1235990	Candidatus Pantoea carbekii	species
TaxID_1458425	Serpentinomonas raichei	species
TaxID_1437363	Clostridium phage phiCDHM13	species
TaxID_646010	Suakwa aphid-borne yellows virus	species
TaxID_1501	Clostridium pasteurianum	species
TaxID_2488665	Marinobacter sp. NP-4(2019)	species
TaxID_1633785	Wolbachia endosymbiont of Drosophila incompta	species
TaxID_299152	Micromonospora siamensis	species
TaxID_33992	Rickettsia rhipicephali	species
TaxID_215221	Komagataeibacter rhaeticus	species
TaxID_536018	Mesorhizobium australicum	species
TaxID_166501	Thermobaculum terrenum	species
TaxID_1519	Clostridium tyrobutyricum	species
TaxID_28321	Amsacta moorei entomopoxvirus	species
TaxID_1374	Planococcus kocurii	species
TaxID_2049589	Pseudomonas sp. HLS-6	species
TaxID_330922	Psychrobacter cryohalolentis	species
TaxID_189426	Paenibacillus odorifer	species
TaxID_29429	Methylorubrum zatmanii	species
TaxID_1647400	Enterococcus phage Ec-ZZ2	species
TaxID_40137	Oligotropha carboxidovorans	species
TaxID_1705	Corynebacterium stationis	species
TaxID_1555112	Limnochorda pilosa	species
TaxID_1484116	Hymenobacter sp. PAMC 26554	species
TaxID_237610	Pseudomonas psychrotolerans	species
TaxID_1597	Lactobacillus paracasei	species
TaxID_216931	Spiroplasma alleghenense	species
TaxID_2283318	Moraxellaceae bacterium HYN0046	species
TaxID_364410	Granulibacter bethesdensis	species
TaxID_70255	Staphylococcus condimenti	species
TaxID_482564	Oscillatoria nigro-viridis	species
TaxID_93222	Pandoraea sputorum	species
TaxID_228899	Bacillus asahii	species
TaxID_1698366	Mycobacterium phage Chadwick	species
TaxID_1490057	Anoxybacillus sp. B7M1	species
TaxID_1940762	Nostocales cyanobacterium HT-58-2	species
TaxID_400092	Pontibacter korlensis	species
TaxID_1686310	Bartonella apis	species
TaxID_302167	Virgibacillus dokdonensis	species
TaxID_42253	Nitrospira moscoviensis	species
TaxID_582419	Thermococcus paralvinellae	species
TaxID_287094	Alteromonas addita	species
TaxID_2734	Symbiobacterium thermophilum	species
TaxID_779	Ehrlichia ruminantium	species
TaxID_252970	Paraburkholderia phenoliruptrix	species
TaxID_1702170	Citrobacter sp. FDAARGOS_156	species
TaxID_40214	Acinetobacter johnsonii	species
TaxID_129958	Carboxydothermus hydrogenoformans	species
TaxID_191292	Rhodococcus aetherivorans	species
TaxID_29360	Cellulosilyticum lentocellum	species
TaxID_412593	Thermosulfidibacter takaii	species
TaxID_2033869	Rhodobacter sp. CZR27	species
TaxID_1005039	Fimbriimonas ginsengisoli	species
TaxID_193	Azospirillum lipoferum	species
TaxID_649756	Anaerostipes hadrus	species
TaxID_70258	Staphylococcus piscifermentans	species
TaxID_2495645	Actinobaculum sp. 313	species
TaxID_1254	Pediococcus acidilactici	species
TaxID_114416	Lactococcus phage ul36	species
TaxID_2507161	Sporanaerobacter sp. NJN-17	species
TaxID_585423	Synechococcus sp. KORDI-49	species
TaxID_1458492	Myroides sp. ZB35	species
TaxID_575200	Corynebacterium maris	species
TaxID_1944646	Phoenicibacter massiliensis	species
TaxID_82348	Streptococcus pluranimalium	species
TaxID_576611	Polynucleobacter asymbioticus	species
TaxID_1685	Bifidobacterium breve	species
TaxID_123841	Helicobacter canadensis	species
TaxID_870903	Terriglobus saanensis	species
TaxID_83555	Chlamydia abortus	species
TaxID_1985339	Klebsiella virus Matisse	species
TaxID_28223	Desulfobacula toluolica	species
TaxID_113107	Streptococcus australis	species
TaxID_488732	Burkholderia diffusa	species
TaxID_1525	Moorella thermoacetica	species
TaxID_1164	Trichormus azollae	species
TaxID_1434072	Pseudomonas salegens	species
TaxID_415229	Pseudoxanthomonas spadix	species
TaxID_587	Providencia rettgeri	species
TaxID_1542	Clostridium novyi	species
TaxID_359303	Shewanella loihica	species
TaxID_2137	Spiroplasma apis	species
TaxID_55583	Dehalobacter restrictus	species
TaxID_1720501	Escherichia phage slur08	species
TaxID_882104	Methanoregula formicica	species
TaxID_1309411	Deinococcus soli Cha et al. 2016	species
TaxID_186490	Candidatus Baumannia cicadellinicola	species
TaxID_1200300	Thermogladius calderae	species
TaxID_945844	Massilia oculi	species
TaxID_1428	Bacillus thuringiensis	species
TaxID_1458426	Serpentinomonas mccroryi	species
TaxID_663282	Drosophila melanogaster totivirus SW-2009a	species
TaxID_1691958	Brevibacillus phage Sundance	species
TaxID_764561	Brochothrix phage NF5	species
TaxID_54299	Chroococcidiopsis thermalis	species
TaxID_765765	Colwellia phage 9A	species
TaxID_1079999	Synechococcus phage metaG-MbCM1	species
TaxID_197614	Streptococcus pasteurianus	species
TaxID_29385	Staphylococcus saprophyticus	species
TaxID_1759399	Streptococcus sp. A12	species
TaxID_1803865	Thiomicrospira sp. S5	species
TaxID_43669	Brachybacterium faecium	species
TaxID_105560	Methylibium petroleiphilum	species
TaxID_2264	Thermococcus celer	species
TaxID_39485	[Eubacterium] eligens	species
TaxID_1708	Cellulomonas fimi	species
TaxID_262324	Lysobacter gummosus	species
TaxID_208216	Parvularcula bermudensis	species
TaxID_80849	Wolbachia endosymbiont of Brugia malayi	species
TaxID_72557	Achromobacter ruhlandii	species
TaxID_39768	Blattabacterium sp. (Mastotermes darwiniensis)	species
TaxID_1636606	Aeromonas sp. ASNIH1	species
TaxID_1720343	Pseudoalteromonas sp. 1_2015MBL_MicDiv	species
TaxID_104388	Anatid alphaherpesvirus 1	species
TaxID_157673	[Mannheimia] succiniciproducens	species
TaxID_1914898	Cronobacter virus CR8	species
TaxID_1808001	Acinetobacter sp. LoGeW2-3	species
TaxID_1335757	Spiribacter curvatus	species
TaxID_482462	Mycobacterium dioxanotrophicus	species
TaxID_1926494	Paraburkholderia sp. SOS3	species
TaxID_69609	Enterobacteria phage RB27	species
TaxID_1929246	Sodalis endosymbiont of Henestaris halophilus	species
TaxID_1031542	Campylobacter volucris	species
TaxID_497724	Campylobacter subantarcticus	species
TaxID_1821960	Edwardsiella anguillarum	species
TaxID_1538644	Sphingobacterium sp. ML3W	species
TaxID_1821621	Marinobacterium aestuarii	species
TaxID_1985326	Klebsiella virus JD18	species
TaxID_2490858	Thermoactinomycetaceae bacterium SCSIO 07575	species
TaxID_2020286	Ocimum basilicum RNA virus 1	species
TaxID_1720344	Psychrobacter sp. AntiMn-1	species
TaxID_1675866	Urbanus proteus nucleopolyhedrovirus	species
TaxID_1914207	Yersinia virus PST	species
TaxID_2025949	Herbaspirillum sp. meg3	species
TaxID_1792	Mycolicibacterium chitae	species
TaxID_1874001	Bacillus phage Claudi	species
TaxID_274537	Chlorobaculum limnaeum	species
TaxID_546805	Mycobacterium phage Myrna	species
TaxID_1458307	Octadecabacter temperatus	species
TaxID_1915078	Thioclava nitratireducens	species
TaxID_1461582	Jeotgalicoccus saudimassiliensis	species
TaxID_273677	Microbacterium oleivorans	species
TaxID_456	Legionella jordanis	species
TaxID_1827469	Brevundimonas sp. GW460-12-10-14-LB2	species
TaxID_95300	Pseudomonas vancouverensis	species
TaxID_55884	Enterobacteria phage SfV	species
TaxID_722731	Mycobacterium shigaense	species
TaxID_930805	Halioglobus japonicus	species
TaxID_2057	Sphaerobacter thermophilus	species
TaxID_1701810	Citrobacter phage Margaery	species
TaxID_204773	Herminiimonas arsenicoxydans	species
TaxID_417368	Enterococcus thailandicus	species
TaxID_753084	Synechococcus phage S-CBS2	species
TaxID_1492	Clostridium butyricum	species
TaxID_1727164	Pedobacter sp. PACM 27299	species
TaxID_1610508	Citrobacter phage phiCFP-1	species
TaxID_1124835	Chryseobacterium carnipullorum	species
TaxID_716816	Oceanicoccus sagamiensis	species
TaxID_1032362	Clostridium phage phiCD38-2	species
TaxID_1935379	Leucobacter sp. DSM 101948	species
TaxID_2005460	Chondrocystis sp. NIES-4102	species
TaxID_155322	Bacillus toyonensis	species
TaxID_1408281	Endomicrobium proavitum	species
TaxID_43675	Rothia mucilaginosa	species
TaxID_1825976	Neorhizobium sp. NCHU2750	species
TaxID_480	Moraxella catarrhalis	species
TaxID_1855377	Candidatus Aquiluna sp. UB-MaderosW2red	species
TaxID_2025658	Pseudomonas sp. NS1(2017)	species
TaxID_84378	Brachyspira murdochii	species
TaxID_1914204	Escherichia virus C40	species
TaxID_158850	Providencia rustigianii	species
TaxID_200991	Planococcus rifietoensis	species
TaxID_208223	Kosakonia cowanii	species
TaxID_263819	Yersinia aleksiciae	species
TaxID_1637853	Burkholderia sp. NRF60-BP8	species
TaxID_658632	Pseudomonas sp. R11-23-07	species
TaxID_2095	Mycoplasma capricolum	species
TaxID_1565	Desulfotomaculum nigrificans	species
TaxID_2169977	Leuconostoc virus LN6B	species
TaxID_46677	Pseudomonas agarici	species
TaxID_68203	Streptomyces fungicidicus	species
TaxID_2005262	Legionella endosymbiont of Polyplax serrata	species
TaxID_1121358	Corynebacterium doosanense	species
TaxID_1912897	Blautia sp. N6H1-15	species
TaxID_33047	Bartonella vinsonii	species
TaxID_1790137	Wenyingzhuangia fucanilytica	species
TaxID_294699	Anoxybacillus amylolyticus	species
TaxID_171279	Mycoplasma anatis	species
TaxID_1094	Chlorobium phaeovibrioides	species
TaxID_1458461	Candidatus Phaeomarinobacter ectocarpi	species
TaxID_528244	Azospirillum thiophilum	species
TaxID_2054919	Pseudomonas sp. S09G 359	species
TaxID_1236179	Janthinobacterium sp. B9-8	species
TaxID_35345	Lactococcus phage TP901-1	species
TaxID_1906738	Hyphomonas sp. Mor2	species
TaxID_979982	Leuconostoc sp. C2	species
TaxID_40542	Leptotrichia buccalis	species
TaxID_2213202	Planococcus sp. Y42	species
TaxID_1105106	Rickettsia philipii	species
TaxID_280236	Nocardiopsis gilva	species
TaxID_1737490	Agarilytica rhodophyticola	species
TaxID_39765	Hydrogenovibrio crunogenus	species
TaxID_34	Myxococcus xanthus	species
TaxID_1650654	Edwardsiella sp. LADL05-105	species
TaxID_48003	Mycoplasma pullorum	species
TaxID_1856685	Pseudomonas sp. TCU-HL1	species
TaxID_754039	Synechococcus phage S-IOM18	species
TaxID_1702043	Kocuria sp. BT304	species
TaxID_56426	Bartonella clarridgeiae	species
TaxID_1839798	Bacillus sp. FDAARGOS_235	species
TaxID_2480923	Cohnella sp. 18JY8-7	species
TaxID_1833	Rhodococcus erythropolis	species
TaxID_1612551	Actinoalloteichus sp. GBA129-24	species
TaxID_2006	Thermobispora bispora	species
TaxID_2045208	Massilia violaceinigra	species
TaxID_2497325	Halorubrum sp. BOL3-1	species
TaxID_54077	Thermococcus barossii	species
TaxID_2420306	Serratia sp. FDAARGOS_506	species
TaxID_75105	Paraburkholderia caribensis	species
TaxID_1515	Hungateiclostridium thermocellum	species
TaxID_2508168	Luteimonas sp. YGD11-2	species
TaxID_1484693	Rhodoferax saidenbachensis	species
TaxID_1193095	Lactobacillus hokkaidonensis	species
TaxID_1283	Staphylococcus haemolyticus	species
TaxID_244596	Hoeflea phototrophica	species
TaxID_128	Isosphaera pallida	species
TaxID_546874	Friedmanniella sagamiharensis	species
TaxID_1690221	Streptomyces spongiicola	species
TaxID_395962	Cyanothece sp. PCC 8802	species
TaxID_29483	Yersinia aldovae	species
TaxID_1954380	Sodalis virus SO1	species
TaxID_1547283	Bacillus weihaiensis	species
TaxID_33903	Streptomyces avermitilis	species
TaxID_782	Rickettsia prowazekii	species
TaxID_327160	Candidatus Accumulibacter phosphatis	species
TaxID_191390	Pseudomonas palleroniana	species
TaxID_1965376	Escherichia virus EC6	species
TaxID_141451	Oleiphilus messinensis	species
TaxID_1683	Bifidobacterium angulatum	species
TaxID_1982368	Rhodococcus virus Pepy6	species
TaxID_633135	Streptococcus virus phiAbc2	species
TaxID_477976	Calditerrivibrio nitroreducens	species
TaxID_1434099	Methanosarcina sp. Kolksee	species
TaxID_2005464	Scytonema sp. NIES-4073	species
TaxID_1148509	Pseudomonas prosekii	species
TaxID_1729720	Salegentibacter sp. T436	species
TaxID_29449	Rhizobium etli	species
TaxID_43080	Sulfolobus islandicus	species
TaxID_1229760	Acinetobacter phage phiAC-1	species
TaxID_2109915	Simplicispira suum	species
TaxID_2495582	Paenibacillus sp. 18JY67-1	species
TaxID_120962	Roseiflexus castenholzii	species
TaxID_356837	Azoarcus sp. DN11	species
TaxID_313985	Geobacter lovleyi	species
TaxID_2169400	Gemmobacter sp. HYN0069	species
TaxID_1487185	Heliconius erato iflavirus	species
TaxID_1324350	Acinetobacter equi	species
TaxID_1314	Streptococcus pyogenes	species
TaxID_61651	Serratia ficaria	species
TaxID_1773	Mycobacterium tuberculosis	species
TaxID_64186	Streptococcus virus Sfi21	species
TaxID_592316	Pantoea sp. At-9b	species
TaxID_28452	Leptospira alstonii	species
TaxID_994695	Candidatus Kinetoplastibacterium galatii	species
TaxID_1883200	Escherichia phage Envy	species
TaxID_1987356	Aurantimicrobium sp. MWH-Mo1	species
TaxID_563	Shimwellia blattae	species
TaxID_2169539	Gammaproteobacteria bacterium DM2	species
TaxID_2498451	Rheinheimera sp. LHK132	species
TaxID_12390	Lactococcus phage phiLC3	species
TaxID_2724	Hirschia baltica	species
TaxID_31537	Lactococcus virus c2	species
TaxID_1305708	Clostridium phage vB_CpeS-CP51	species
TaxID_2315	Methanoplanus limicola	species
TaxID_2068654	Clostridium sp. JN500901	species
TaxID_1178515	Paenibacillus swuensis	species
TaxID_2059672	Chromobacterium sp. ATCC 53434	species
TaxID_42684	Streptomyces collinus	species
TaxID_351671	Xenorhabdus doucetiae	species
TaxID_293	Brevundimonas diminuta	species
TaxID_2130	Ureaplasma urealyticum	species
TaxID_547228	Bacillus phage PM1	species
TaxID_109232	Rickettsia monacensis	species
TaxID_187303	Methylocystis sp. SC2	species
TaxID_33989	Rickettsia amblyommatis	species
TaxID_32002	Achromobacter denitrificans	species
TaxID_1409	Bacillus sp. (in: Bacteria)	species
TaxID_1649240	Escherichia phage pro483	species
TaxID_2123	Mycoplasma putrefaciens	species
TaxID_1457141	Chlamydia avium	species
TaxID_1715860	Staphylococcus sp. AntiMn-1	species
TaxID_320787	Cyclobacterium amurskyense	species
TaxID_565560	Streptomyces sp. SM17	species
TaxID_1685785	Lake Sarah-associated circular virus-8	species
TaxID_1724	Corynebacterium renale	species
TaxID_1593482	Massilia sp. YMA4	species
TaxID_1296669	Aquabacterium olei	species
TaxID_676	Vibrio fluvialis	species
TaxID_29559	Mycoplasma hyosynoviae	species
TaxID_2082193	Clostridiaceae bacterium 14S0207	species
TaxID_285	Comamonas testosteroni	species
TaxID_301375	Methanosaeta harundinacea	species
TaxID_28197	Arcobacter butzleri	species
TaxID_1379909	Rufibacter sp. DG15C	species
TaxID_1379270	Gemmatimonas phototrophica	species
TaxID_84531	Lysobacter antibioticus	species
TaxID_627192	Sphingobium sp. SYK-6	species
TaxID_1885919	Brucella sp. 141012304	species
TaxID_1867846	Legionella clemsonensis	species
TaxID_868131	Methanobacterium paludis	species
TaxID_1608310	Edwardsiella phage PEi20	species
TaxID_33050	Sphingopyxis macrogoltabida	species
TaxID_2118	Mycoplasma mobile	species
TaxID_190893	Vibrio coralliilyticus	species
TaxID_80852	Aliivibrio wodanis	species
TaxID_1974213	Prosthecochloris sp. HL-130-GSB	species
TaxID_2048897	Rhizobium sp. NXC24	species
TaxID_1628392	Hahella sp. KA22	species
TaxID_375	Bradyrhizobium japonicum	species
TaxID_187304	Labrenzia aggregata	species
TaxID_1705310	Burkholderia sp. IDO3	species
TaxID_239935	Akkermansia muciniphila	species
TaxID_49899	Thermococcus profundus	species
TaxID_1982570	Tsukamurella virus TIN2	species
TaxID_1862960	Lactococcus phage M5938	species
TaxID_1653476	Caldimicrobium thiodismutans	species
TaxID_359	Agrobacterium rhizogenes	species
TaxID_1680	Bifidobacterium adolescentis	species
TaxID_2083054	Pseudomonas sp. LG1D9	species
TaxID_1250231	Gramella sp. MAR_2010_102	species
TaxID_2419771	Gryllotalpicola sp. 2DFW10M-5	species
TaxID_2153385	Lelliottia sp. WB101	species
TaxID_119981	Propionibacterium australiense	species
TaxID_785	Rickettsia typhi	species
TaxID_34021	Candidatus Liberibacter asiaticus	species
TaxID_2419774	Lysinimonas sp. 2DFWR-13	species
TaxID_351679	Xenorhabdus hominickii	species
TaxID_730	[Haemophilus] ducreyi	species
TaxID_573174	Vibrio phage henriette 12B8	species
TaxID_479978	Micromonospora tulbaghiae	species
TaxID_1230998	Corynebacterium frankenforstense	species
TaxID_1493	Clostridium cellulovorans	species
TaxID_1540872	Candidatus Gracilibacteria bacterium HOT-871	species
TaxID_538220	Mycoplasma sp. 237IA	species
TaxID_306323	Streptococcus virus 2972	species
TaxID_1654919	Pseudoalteromonas phage H101	species
TaxID_2083786	Devosia sp. I507	species
TaxID_354260	Lactococcus phage P335 sensu lato	species
TaxID_1187894	Clostridium phage PhiS63	species
TaxID_1736691	Aeromicrobium choanae	species
