PathID	Pathway
PathID_6992	PWY-6609: adenine and adenosine salvage III|g__Enterococcus.s__Enterococcus_faecium
PathID_6993	UNINTEGRATED|g__Weissella.s__Weissella_paramesenteroides
PathID_6994	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Ruminococcus.s__Ruminococcus_lactaris
PathID_6995	THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)|g__Klebsiella.s__Klebsiella_oxytoca
PathID_6996	PWY-6803: phosphatidylcholine acyl editing|g__Escherichia.s__Escherichia_albertii
PathID_6997	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_sp_9_1_42FAA
PathID_6998	PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Peptostreptococcaceae_noname.s__Clostridium_difficile
PathID_6999	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Clostridium.s__Clostridium_perfringens
PathID_7000	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_pittmaniae
PathID_7001	COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Streptococcus.s__Streptococcus_salivarius
PathID_7002	PWY66-422: D-galactose degradation V (Leloir pathway)|g__Propionibacterium.s__Propionibacterium_freudenreichii
PathID_7003	PWY-6608: guanosine nucleotides degradation III
PathID_7004	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Pyramidobacter.s__Pyramidobacter_piscolens
PathID_7005	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Enterococcus.s__Enterococcus_faecium
PathID_7006	PWY-5097: L-lysine biosynthesis VI|g__Plesiomonas.s__Plesiomonas_shigelloides
PathID_7007	PWY-3001: superpathway of L-isoleucine biosynthesis I|g__Lactococcus.s__Lactococcus_raffinolactis
PathID_7008	PWY66-400: glycolysis VI (metazoan)|g__Lactococcus.s__Lactococcus_lactis
PathID_7009	1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila
PathID_7010	PWY-6608: guanosine nucleotides degradation III|g__Roseburia.s__Roseburia_intestinalis
PathID_7011	PPGPPMET-PWY: ppGpp biosynthesis|g__Klebsiella.s__Klebsiella_oxytoca
PathID_7012	VALSYN-PWY: L-valine biosynthesis|g__Neisseria.s__Neisseria_flavescens
PathID_7013	PWY-6703: preQ0 biosynthesis|g__Odoribacter.s__Odoribacter_splanchnicus
PathID_7014	VALSYN-PWY: L-valine biosynthesis|g__Coprobacillus.s__Coprobacillus_sp_29_1
PathID_7015	HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)|g__Klebsiella.s__Klebsiella_sp_MS_92_3
PathID_7016	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Megasphaera.s__Megasphaera_elsdenii
PathID_7017	COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Dorea.s__Dorea_longicatena
PathID_7018	PWY-6527: stachyose degradation|g__Weissella.s__Weissella_paramesenteroides
PathID_7019	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Eubacterium.s__Eubacterium_eligens
PathID_7020	PWY-2942: L-lysine biosynthesis III|g__Clavibacter.s__Clavibacter_michiganensis
PathID_7021	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Collinsella.s__Collinsella_tanakaei
PathID_7022	COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Roseburia.s__Roseburia_inulinivorans
PathID_7023	PWY-3001: superpathway of L-isoleucine biosynthesis I|g__Escherichia.s__Escherichia_coli
PathID_7024	PWY-5686: UMP biosynthesis|g__Collinsella.s__Collinsella_tanakaei
PathID_7025	PWY-5686: UMP biosynthesis|g__Parabacteroides.s__Parabacteroides_sp_D13
PathID_7026	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Cronobacter.s__Cronobacter_sakazakii
PathID_7027	COA-PWY: coenzyme A biosynthesis I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA
PathID_7028	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_adolescentis
PathID_7029	PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Enterobacteriaceae_noname.s__Enterobacteriaceae_bacterium_9_2_54FAA
PathID_7030	PWY-5898: superpathway of menaquinol-12 biosynthesis
PathID_7031	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Streptococcus.s__Streptococcus_anginosus
PathID_7032	PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Eggerthella.s__Eggerthella_lenta
PathID_7033	PWY-6936: seleno-amino acid biosynthesis|g__Actinomyces.s__Actinomyces_sp_HPA0247
PathID_7034	PWY-5686: UMP biosynthesis|g__Prevotella.s__Prevotella_disiens
PathID_7035	PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae
PathID_7036	PWY0-1296: purine ribonucleosides degradation|g__Streptococcus.s__Streptococcus_agalactiae
PathID_7037	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Veillonella.s__Veillonella_parvula
PathID_7038	METSYN-PWY: L-homoserine and L-methionine biosynthesis|g__Cronobacter.s__Cronobacter_sakazakii
PathID_7039	PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Haemophilus.s__Haemophilus_parainfluenzae
PathID_7040	PANTO-PWY: phosphopantothenate biosynthesis I|g__Rothia.s__Rothia_mucilaginosa
PathID_7041	PWY-2942: L-lysine biosynthesis III|g__Coprococcus.s__Coprococcus_catus
PathID_7042	HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)|unclassified
PathID_7043	PWY-5103: L-isoleucine biosynthesis III|g__Synergistes.s__Synergistes_sp_3_1_syn1
PathID_7044	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Acidaminococcus.s__Acidaminococcus_intestini
PathID_7045	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Peptostreptococcaceae_noname.s__Clostridium_difficile
PathID_7046	PWY-6549: L-glutamine biosynthesis III|unclassified
PathID_7047	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_ICM7
PathID_7048	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_9_1_43BFAA
PathID_7049	PWY-5083: NAD/NADH phosphorylation and dephosphorylation|g__Klebsiella.s__Klebsiella_sp_MS_92_3
PathID_7050	PWY-7294: xylose degradation IV
PathID_7051	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Actinomyces.s__Actinomyces_odontolyticus
PathID_7052	PWY-4981: L-proline biosynthesis II (from arginine)|g__Pseudomonas.s__Pseudomonas_aeruginosa
PathID_7053	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Parvimonas.s__Parvimonas_micra
PathID_7054	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Parvimonas.s__Parvimonas_micra
PathID_7055	PWY66-388: fatty acid &alpha;-oxidation III
PathID_7056	PWY-5723: Rubisco shunt|g__Cronobacter.s__Cronobacter_sakazakii
PathID_7057	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_anginosus
PathID_7058	PWY-6123: inosine-5'-phosphate biosynthesis I|g__Pseudomonas.s__Pseudomonas_aeruginosa
PathID_7059	PWY-1042: glycolysis IV (plant cytosol)|g__Streptococcus.s__Streptococcus_infantis
PathID_7060	PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Proteus.s__Proteus_penneri
PathID_7061	PWY-6700: queuosine biosynthesis|unclassified
PathID_7062	PWY-2942: L-lysine biosynthesis III|g__Oribacterium.s__Oribacterium_sinus
PathID_7063	HISTSYN-PWY: L-histidine biosynthesis|g__Veillonella.s__Veillonella_atypica
PathID_7064	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Odoribacter.s__Odoribacter_laneus
PathID_7065	ECASYN-PWY: enterobacterial common antigen biosynthesis|g__Shigella.s__Shigella_flexneri
PathID_7066	FUCCAT-PWY: fucose degradation|g__Shigella.s__Shigella_flexneri
PathID_7067	PWY-5415: catechol degradation I (meta-cleavage pathway)
PathID_7068	URSIN-PWY: ureide biosynthesis|unclassified
PathID_7069	COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Desulfovibrio.s__Desulfovibrio_piger
PathID_7070	PWY0-1296: purine ribonucleosides degradation|g__Clostridium.s__Clostridium_bolteae
PathID_7071	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Gemella.s__Gemella_morbillorum
PathID_7072	PWY-7237: myo-, chiro- and scillo-inositol degradation|g__Megamonas.s__Megamonas_rupellensis
PathID_7073	PWY-6396: superpathway of 2,3-butanediol biosynthesis|g__Enterococcus.s__Enterococcus_gallinarum
PathID_7074	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Clostridiales_Family_XIII_Incertae_Sedis_noname.s__Eubacterium_infirmum
PathID_7075	PWY-3781: aerobic respiration I (cytochrome c)|g__Citrobacter.s__Citrobacter_koseri
PathID_7076	PWY-6609: adenine and adenosine salvage III|g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus
PathID_7077	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Lactobacillus.s__Lactobacillus_antri
PathID_7078	PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)|g__Cronobacter.s__Cronobacter_sakazakii
PathID_7079	PWY-1042: glycolysis IV (plant cytosol)|g__Desulfovibrio.s__Desulfovibrio_desulfuricans
PathID_7080	PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_xylanisolvens
PathID_7081	THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)|g__Fusobacterium.s__Fusobacterium_mortiferum
PathID_7082	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Citrobacter.s__Citrobacter_freundii
PathID_7083	PWY-6124: inosine-5'-phosphate biosynthesis II|g__Bacteroides.s__Bacteroides_salyersiae
PathID_7084	RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Prevotella.s__Prevotella_buccae
PathID_7085	UNINTEGRATED|g__Anaerococcus.s__Anaerococcus_vaginalis
PathID_7086	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA
PathID_7087	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Escherichia.s__Escherichia_hermannii
PathID_7088	PWY-6785: hydrogen production VIII|unclassified
PathID_7089	BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Plesiomonas.s__Plesiomonas_shigelloides
PathID_7090	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_downei
PathID_7091	PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation
PathID_7092	PWY-6936: seleno-amino acid biosynthesis|g__Streptococcus.s__Streptococcus_anginosus
PathID_7093	COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Atopobium.s__Atopobium_rimae
PathID_7094	PWY-6703: preQ0 biosynthesis|g__Oxalobacter.s__Oxalobacter_formigenes
PathID_7095	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Atopobium.s__Atopobium_rimae
PathID_7096	PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)
PathID_7097	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Staphylococcus.s__Staphylococcus_aureus
PathID_7098	PWY-6700: queuosine biosynthesis|g__Shigella.s__Shigella_flexneri
PathID_7099	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_intestinalis
PathID_7100	PWY-6527: stachyose degradation|g__Enterococcus.s__Enterococcus_faecium
PathID_7101	COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Erysipelotrichaceae_noname.s__Erysipelotrichaceae_bacterium_6_1_45
PathID_7102	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Eubacterium.s__Eubacterium_ventriosum
PathID_7103	UNINTEGRATED|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_9_1_43BFAA
PathID_7104	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Aggregatibacter.s__Aggregatibacter_segnis
PathID_7105	PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Olsenella.s__Olsenella_uli
PathID_7106	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_ICM7
PathID_7107	PWY-2942: L-lysine biosynthesis III|g__Lactobacillus.s__Lactobacillus_oris
PathID_7108	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Lactobacillus.s__Lactobacillus_johnsonii
PathID_7109	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Actinomyces.s__Actinomyces_oris
PathID_7110	PWY-5100: pyruvate fermentation to acetate and lactate II|g__Lactococcus.s__Lactococcus_lactis
PathID_7111	PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Acidaminococcus.s__Acidaminococcus_fermentans
PathID_7112	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Actinomyces.s__Actinomyces_graevenitzii
PathID_7113	PWY-3841: folate transformations II|g__Bifidobacterium.s__Bifidobacterium_longum
PathID_7114	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_faecis
PathID_7115	UNINTEGRATED|g__Roseburia.s__Roseburia_inulinivorans
PathID_7116	PWY-2942: L-lysine biosynthesis III|g__Lactobacillus.s__Lactobacillus_amylovorus
PathID_7117	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Brachyspira.s__Brachyspira_pilosicoli
PathID_7118	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Pyramidobacter.s__Pyramidobacter_piscolens
PathID_7119	P161-PWY: acetylene degradation|g__Citrobacter.s__Citrobacter_koseri
PathID_7120	COLANSYN-PWY: colanic acid building blocks biosynthesis|g__Shigella.s__Shigella_sonnei
PathID_7121	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus
PathID_7122	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Escherichia.s__Escherichia_fergusonii
PathID_7123	PWY-6151: S-adenosyl-L-methionine cycle I|g__Ruminococcus.s__Ruminococcus_bromii
PathID_7124	PWY0-1296: purine ribonucleosides degradation|g__Lactobacillus.s__Lactobacillus_oris
PathID_7125	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Eggerthella.s__Eggerthella_lenta
PathID_7126	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_sanfranciscensis
PathID_7127	PWY-7316: dTDP-N-acetylviosamine biosynthesis|g__Escherichia.s__Escherichia_coli
PathID_7128	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Parabacteroides.s__Parabacteroides_distasonis
PathID_7129	HISDEG-PWY: L-histidine degradation I|g__Peptoniphilus.s__Peptoniphilus_harei
PathID_7130	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Lactococcus.s__Lactococcus_raffinolactis
PathID_7131	VALSYN-PWY: L-valine biosynthesis|g__Streptococcus.s__Streptococcus_parasanguinis
PathID_7132	BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I|g__Klebsiella.s__Klebsiella_sp_MS_92_3
PathID_7133	UNINTEGRATED|g__Actinomyces.s__Actinomyces_graevenitzii
PathID_7134	PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Streptococcus.s__Streptococcus_tigurinus
PathID_7135	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Cronobacter.s__Cronobacter_sakazakii
PathID_7136	PWY-6901: superpathway of glucose and xylose degradation|g__Cronobacter.s__Cronobacter_sakazakii
PathID_7137	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Blautia.s__Ruminococcus_obeum
PathID_7138	PWY-6629: superpathway of L-tryptophan biosynthesis|g__Escherichia.s__Escherichia_albertii
PathID_7139	PWY-7431: aromatic biogenic amine degradation (bacteria)
PathID_7140	PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_stercoris
PathID_7141	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Blautia.s__Ruminococcus_obeum
PathID_7142	PWY-5667: CDP-diacylglycerol biosynthesis I|g__Clostridium.s__Clostridium_sp_ATCC_BAA_442
PathID_7143	PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Proteus.s__Proteus_mirabilis
PathID_7144	PWY-621: sucrose degradation III (sucrose invertase)|g__Streptococcus.s__Streptococcus_parasanguinis
PathID_7145	PWY0-1296: purine ribonucleosides degradation|g__Olsenella.s__Olsenella_uli
PathID_7146	PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_plebeius
PathID_7147	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Blautia.s__Ruminococcus_gnavus
PathID_7148	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Leptotrichia.s__Leptotrichia_wadei
PathID_7149	PWY-6151: S-adenosyl-L-methionine cycle I|g__Clostridium.s__Clostridium_citroniae
PathID_7150	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Succinatimonas.s__Succinatimonas_hippei
PathID_7151	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridium.s__Clostridium_sp_ATCC_BAA_442
PathID_7152	COA-PWY: coenzyme A biosynthesis I|g__Lactobacillus.s__Lactobacillus_oris
PathID_7153	PWY-5178: toluene degradation IV (aerobic) (via catechol)
PathID_7154	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Prevotella.s__Prevotella_multisaccharivorax
PathID_7155	PWY-5097: L-lysine biosynthesis VI|g__Citrobacter.s__Citrobacter_freundii
PathID_7156	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Cetobacterium.s__Cetobacterium_somerae
PathID_7157	PWY-5097: L-lysine biosynthesis VI|g__Neisseria.s__Neisseria_subflava
PathID_7158	PWY-2942: L-lysine biosynthesis III|g__Blautia.s__Ruminococcus_gnavus
PathID_7159	PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_cellulosilyticus
PathID_7160	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_freundii
PathID_7161	PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Lactobacillus.s__Lactobacillus_iners
PathID_7162	PWY-6936: seleno-amino acid biosynthesis|g__Erysipelotrichaceae_noname.s__Clostridium_spiroforme
PathID_7163	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_57FAA
PathID_7164	UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_longum
PathID_7165	PWY-5686: UMP biosynthesis|g__Bifidobacterium.s__Bifidobacterium_animalis
PathID_7166	ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47
PathID_7167	PWY-5097: L-lysine biosynthesis VI|g__Megamonas.s__Megamonas_funiformis
PathID_7168	HISTSYN-PWY: L-histidine biosynthesis|g__Peptostreptococcaceae_noname.s__Clostridium_difficile
PathID_7169	PWY-5667: CDP-diacylglycerol biosynthesis I|g__Bacteroides.s__Bacteroides_faecis
PathID_7170	VALSYN-PWY: L-valine biosynthesis|g__Shigella.s__Shigella_flexneri
PathID_7171	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Proteus.s__Proteus_penneri
PathID_7172	PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Rothia.s__Rothia_dentocariosa
PathID_7173	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Oribacterium.s__Oribacterium_sinus
PathID_7174	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Holdemania.s__Holdemania_sp_AP2
PathID_7175	PWY-7279: aerobic respiration II (cytochrome c) (yeast)|g__Thauera.s__Thauera_terpenica
PathID_7176	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA
PathID_7177	GLUTORN-PWY: L-ornithine biosynthesis
PathID_7178	PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Lactococcus.s__Lactococcus_lactis
PathID_7179	PWY-5913: TCA cycle VI (obligate autotrophs)|g__Escherichia.s__Escherichia_albertii
PathID_7180	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Parabacteroides.s__Parabacteroides_sp_D13
PathID_7181	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Prevotella.s__Prevotella_oris
PathID_7182	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Anaerostipes.s__Anaerostipes_caccae
PathID_7183	PWY-4981: L-proline biosynthesis II (from arginine)
PathID_7184	HISDEG-PWY: L-histidine degradation I|g__Streptococcus.s__Streptococcus_gordonii
PathID_7185	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus
PathID_7186	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Peptoniphilus.s__Peptoniphilus_duerdenii
PathID_7187	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Escherichia.s__Escherichia_coli
